119;228;5577;838;3,24,5,12,6,17,19,18,8,16,9,15,4,14,2,1,21,22,7,10,20,23,13,11,0
120;202;5118;867;23,10,18,13,0,5,3,4,11,24,14,21,9,16,22,1,20,19,7,2,15,17,8,6,12
121;241;4107;650;13,3,16,23,0,12,4,9,11,20,14,8,10,24,6,7,21,22,1,2,15,17,5,18,19
122;251;6104;951;18,3,10,9,19,0,20,21,5,24,14,23,13,22,11,1,6,12,7,4,15,16,8,17,2
123;227;5021;768;11,10,12,20,15,16,14,13,2,17,23,6,4,0,8,5,24,9,7,21,22,3,18,19,1
124;265;5077;775;14,0,20,12,6,4,10,13,8,16,11,2,23,3,17,7,21,22,1,9,15,24,18,5,19
125;203;3296;543;4,13,21,5,20,11,15,2,10,24,23,22,9,17,0,1,18,19,7,14,3,16,8,6,12
126;202;4826;887;9,14,19,17,15,8,18,5,2,16,3,6,4,24,12,1,10,20,7,23,22,21,13,11,0
127;237;6193;1269;12,9,23,19,7,13,5,8,1,20,24,11,10,6,0,2,4,17,15,21,22,3,16,14,18
128;267;9052;1549;4,14,19,9,5,0,3,17,24,11,13,20,23,16,10,12,8,6,7,21,22,18,2,15,1
129;248;6911;1073;13,2,16,0,20,8,4,14,10,11,17,12,23,3,6,7,21,22,1,9,15,24,18,5,19
130;206;4895;755;15,14,18,19,7,12,5,16,1,6,3,21,8,2,22,10,4,17,20,24,23,9,13,0,11
131;231;5585;1024;10,23,13,20,15,9,0,14,2,17,11,24,4,16,5,7,21,22,1,18,19,3,8,6,12
132;250;6712;1003;16,4,19,2,15,8,3,14,5,24,17,6,9,23,12,10,0,11,20,13,1,18,21,22,7
133;266;8638;1245;23,17,19,13,0,9,3,14,11,10,4,5,24,16,20,1,21,22,7,18,15,2,8,6,12
134;199;3900;629;0,14,22,11,20,8,21,18,10,23,3,12,16,13,6,1,5,19,7,17,2,4,9,24,15
135;213;3238;563;0,11,24,21,7,19,23,14,22,1,13,9,18,3,5,15,2,10,20,4,12,16,17,8,6
136;232;4537;769;12,3,0,18,22,11,13,8,21,23,16,20,14,6,10,5,9,24,15,1,7,19,4,17,2
137;243;7232;1084;20,16,12,24,5,2,3,14,9,4,15,8,17,10,6,1,22,19,7,11,18,23,13,0,21
138;214;4668;722;5,9,3,17,15,8,14,23,2,16,24,6,4,19,12,1,10,20,7,11,18,13,0,21,22
139;234;5575;844;3,24,5,12,6,4,19,18,8,15,9,17,16,14,2,1,21,22,7,10,20,23,13,11,0
140;232;6507;983;17,4,5,13,0,9,14,15,11,23,16,20,24,2,10,1,22,19,7,6,12,8,3,21,18
141;207;5288;952;5,23,19,18,22,13,20,9,21,0,10,1,11,24,7,6,16,8,12,14,15,3,4,17,2
142;226;5306;1086;3,4,8,5,19,2,16,14,15,24,17,6,9,18,12,1,10,20,7,23,22,21,13,11,0
143;234;6449;1257;14,12,24,17,15,8,23,3,2,4,6,9,16,18,5,1,20,19,7,13,22,21,10,11,0
144;213;5061;800;3,9,15,12,6,4,23,10,8,16,24,2,14,20,17,1,22,19,7,13,5,11,0,21,18
145;266;8528;1284;23,14,24,12,6,17,9,10,8,16,3,15,4,20,2,1,22,19,7,13,5,11,0,21,18
146;220;6059;970;11,2,3,12,6,23,4,13,8,20,17,14,10,0,16,7,21,22,1,18,19,15,24,9,5
147;201;3880;562;18,14,4,21,22,13,16,3,5,0,23,9,11,10,24,1,20,19,7,2,15,17,8,6,12
148;221;6250;881;12,6,20,24,5,17,10,14,9,4,8,15,16,3,2,1,22,19,7,11,13,23,18,21,0
149;207;4386;664;22,9,12,5,20,23,13,18,10,11,24,8,0,21,6,1,15,19,7,14,16,3,2,17,4
150;249;4959;736;8,4,13,2,15,23,14,12,20,10,16,0,17,6,11,5,24,9,7,19,1,3,18,21,22
151;199;4384;633;24,8,12,13,0,14,3,4,11,23,6,20,16,9,10,1,22,19,7,2,15,17,21,18,5
152;221;4059;808;22,14,2,13,0,4,15,18,11,10,16,17,23,21,20,5,9,24,7,19,1,3,8,6,12
153;234;3425;602;3,14,24,8,12,4,15,23,6,2,16,9,17,18,5,1,20,19,7,13,22,21,10,11,0
154;222;4330;635;21,18,4,13,0,5,16,3,11,23,14,9,10,22,24,12,8,6,7,17,19,20,2,15,1
155;185;2929;447;3,4,10,12,6,2,23,21,8,16,17,20,14,22,15,1,18,19,7,13,0,11,24,9,5
156;229;5896;829;3,16,0,8,12,15,13,14,6,2,4,21,17,18,22,5,24,9,19,23,7,11,10,20,1
157;190;2632;400;16,14,13,8,12,23,24,9,6,20,3,0,10,4,11,1,22,19,7,2,15,17,21,18,5
158;205;3437;522;20,14,24,19,7,18,4,16,1,22,3,9,21,10,5,15,17,2,12,11,0,23,8,6,13
159;221;4819;681;13,24,2,11,20,16,15,5,10,23,9,17,14,0,4,7,21,22,1,18,19,3,8,6,12
160;188;3341;583;10,23,13,20,15,9,0,14,2,17,11,24,4,16,5,12,8,6,7,18,19,3,21,22,1
161;208;4229;641;3,14,20,6,22,17,10,18,12,8,4,15,16,21,2,7,0,13,1,9,19,5,11,23,24
162;205;5247;852;3,14,17,8,12,18,4,1,6,22,16,2,21,19,15,10,23,11,20,9,7,5,24,13,0
163;202;3229;670;11,6,12,23,20,4,3,13,10,17,8,14,2,0,16,7,21,22,1,9,15,24,18,5,19
164;245;3957;640;3,14,15,8,12,4,5,18,6,24,16,2,9,19,17,1,21,22,7,10,20,23,13,11,0
165;216;3874;717;0,23,4,8,12,16,9,11,6,3,24,21,14,13,22,1,20,19,7,2,18,17,10,15,5
166;204;3400;774;16,3,15,8,12,4,19,14,6,24,5,2,9,23,17,10,0,11,20,13,1,18,21,22,7
167;234;5204;796;24,21,20,8,12,23,5,9,6,0,22,10,13,3,11,1,15,19,7,16,18,14,4,17,2
168;224;4421;729;9,4,15,5,19,8,2,18,3,14,17,12,16,24,6,1,10,20,7,23,22,21,13,11,0
169;229;6090;859;3,14,17,18,22,8,4,9,21,12,16,2,6,5,15,7,10,20,1,23,19,24,13,11,0
170;233;4036;900;10,14,12,20,15,16,18,21,2,17,3,6,4,22,8,5,9,24,7,11,19,23,0,13,1
171;200;5098;739;17,4,14,2,15,18,3,10,5,24,16,21,9,20,22,1,12,19,7,11,0,23,8,6,13
172;225;3483;600;19,23,18,13,0,5,20,14,11,24,10,21,9,3,22,15,17,2,7,16,1,4,8,6,12
173;200;4843;709;3,14,9,8,12,4,24,18,6,2,16,5,17,19,15,1,10,20,7,13,21,23,11,0,22
174;242;5512;819;23,11,5,10,20,4,13,14,15,2,0,9,17,16,24,7,21,22,1,18,19,3,8,6,12
175;206;3011;458;15,2,24,8,12,16,5,18,6,3,17,9,14,19,4,1,21,22,7,10,20,23,13,11,0
176;186;2976;452;15,14,7,18,22,11,1,17,21,0,23,10,13,2,20,5,24,9,19,16,3,4,8,6,12
177;199;3608;535;11,3,18,23,20,8,16,13,10,22,14,12,21,0,6,15,17,2,7,24,1,19,4,9,5
178;209;4060;588;18,21,17,8,12,16,4,1,6,3,22,2,14,19,15,5,9,24,7,10,20,23,13,11,0
179;208;4417;631;23,4,15,13,0,5,2,19,11,24,17,20,9,1,10,22,18,21,7,14,3,16,8,6,12
180;228;4181;753;21,23,5,22,7,11,9,19,1,0,24,10,13,18,20,6,16,8,12,14,15,3,4,17,2
181;241;7504;1034;8,16,20,4,24,13,10,12,9,17,23,0,2,6,11,1,22,19,7,3,15,14,21,18,5
182;227;5434;786;16,8,12,24,5,2,3,14,9,4,6,19,17,18,15,1,10,20,7,23,22,21,13,11,0
183;261;7267;1200;14,6,13,18,22,23,12,16,21,20,8,0,10,3,11,5,9,24,15,1,7,19,4,17,2
184;238;6937;1417;3,24,15,12,6,4,5,18,8,16,9,2,14,19,17,1,21,22,7,10,20,23,13,11,0
185;272;8098;1392;4,14,20,9,5,23,19,16,24,0,3,10,13,17,11,1,21,22,7,15,18,2,8,6,12
186;194;3062;478;3,6,16,12,5,4,14,18,15,2,8,24,17,19,9,1,21,22,7,10,20,23,13,11,0
187;232;3864;572;3,6,24,12,15,4,19,18,2,17,8,9,16,14,5,1,21,22,7,10,20,23,13,11,0
188;204;3401;504;18,2,16,15,19,4,13,21,5,9,17,14,24,22,3,1,10,20,7,11,23,0,8,6,12
189;239;8319;1159;3,24,5,8,12,4,19,18,6,15,9,17,16,14,2,1,21,22,7,10,20,23,13,11,0
190;279;14846;2053;0,17,14,11,20,8,3,2,10,23,4,6,16,13,12,5,24,9,7,18,19,15,21,22,1
191;249;8132;1151;15,16,3,4,2,8,23,18,17,24,14,6,9,5,12,1,20,19,7,11,0,13,10,21,22
192;243;6515;1065;18,16,11,12,22,0,13,14,21,6,23,10,8,3,20,15,17,2,7,24,1,19,4,9,5
193;235;6690;933;14,24,5,12,6,17,23,18,8,16,9,15,4,3,2,1,22,19,7,11,10,13,21,0,20
194;194;3354;676;9,3,5,8,12,4,18,23,6,15,14,17,16,24,2,1,20,19,7,11,0,13,10,21,22
195;201;4871;710;14,3,15,18,19,4,22,23,5,9,21,2,24,16,17,1,10,20,7,6,12,8,13,11,0
196;218;5263;739;3,14,17,8,12,18,4,9,6,22,16,2,21,5,15,1,20,19,7,23,13,24,10,11,0
197;200;4347;626;11,14,9,18,22,23,19,13,21,20,3,24,10,0,5,1,2,15,7,17,16,4,6,8,12
198;229;5412;767;9,4,14,3,19,2,18,5,12,6,17,16,8,24,15,1,21,22,7,10,20,23,13,11,0
199;236;4970;713;10,14,8,18,22,23,16,13,21,0,3,6,11,20,12,1,5,19,7,2,4,17,15,24,9
200;237;6363;1165;3,9,15,12,6,4,23,10,8,16,24,2,14,20,17,1,22,19,7,13,5,11,0,21,18
201;236;4881;948;24,14,18,23,20,0,19,9,10,11,3,21,13,5,22,1,2,15,7,4,12,16,17,8,6
202;227;4549;898;5,9,3,17,15,8,14,18,2,16,24,6,4,19,12,1,21,22,7,10,20,23,13,11,0
203;251;10958;1883;18,4,15,21,22,23,2,16,0,11,17,20,13,14,10,12,8,6,7,19,1,3,24,9,5
204;201;3323;506;19,18,13,5,20,23,22,14,10,24,21,0,9,3,11,1,2,15,7,17,16,4,6,8,12
205;226;5178;738;13,0,21,12,6,4,23,14,8,2,11,22,17,3,16,1,20,19,7,10,15,18,24,9,5
206;214;4969;854;17,14,19,15,22,9,1,16,21,18,3,24,4,2,5,12,8,6,7,0,20,13,23,11,10
207;255;7953;1197;18,19,10,21,22,13,20,14,5,24,23,11,9,3,0,12,8,6,7,4,1,16,17,2,15
208;208;5437;886;14,16,13,5,20,23,17,19,10,24,4,0,9,3,11,12,8,6,7,15,18,2,21,22,1
209;222;2770;559;11,3,9,8,12,10,4,13,6,23,14,24,16,0,20,1,22,19,7,2,15,17,21,18,5
210;227;4595;708;10,23,5,11,0,4,15,14,13,17,16,9,2,20,24,7,21,22,1,8,19,3,6,12,18
211;274;7868;1134;14,24,5,12,6,17,23,19,8,16,9,15,4,3,2,1,21,22,7,11,20,10,13,0,18
212;242;6810;1084;14,3,12,24,5,17,6,19,9,4,8,2,16,18,15,1,10,20,7,13,21,23,11,0,22
213;229;5100;811;16,3,24,8,12,4,19,14,6,2,15,9,17,18,5,1,21,22,7,10,20,23,13,11,0
214;226;3812;608;14,3,5,17,15,8,24,19,2,16,9,6,4,18,12,1,13,0,7,23,22,21,11,10,20
215;299;11924;1940;21,14,24,8,12,18,4,23,6,19,16,9,3,22,5,1,10,20,7,2,15,17,13,11,0
216;216;4038;849;19,23,18,20,7,0,5,9,1,10,13,21,11,24,22,6,16,8,12,14,15,3,4,17,2
217;202;4473;755;13,23,5,8,12,4,15,11,6,2,16,9,17,0,24,1,22,19,7,14,20,10,3,21,18
218;223;3126;632;9,16,18,8,12,5,23,4,6,19,14,21,3,24,22,1,10,20,7,11,15,0,13,17,2
219;196;3498;649;4,24,19,2,15,14,5,23,12,8,9,3,16,17,6,1,10,20,7,11,18,13,0,21,22
220;207;4258;704;10,0,16,18,22,12,23,13,21,3,11,8,14,20,6,5,9,24,15,1,7,19,4,17,2
221;219;5276;811;17,9,5,2,15,11,14,16,20,10,24,13,23,4,0,12,8,6,7,18,19,3,21,22,1
222;194;2529;447;2,17,23,18,22,11,16,14,21,0,4,10,13,15,20,1,5,19,7,9,24,3,8,6,12
223;205;4241;736;2,4,23,20,7,13,24,5,1,10,9,0,17,15,11,12,8,6,22,14,19,16,3,21,18
224;255;6086;921;18,13,23,21,22,11,19,3,5,24,0,20,9,14,10,15,17,2,7,16,1,4,8,6,12
225;199;2698;495;18,21,23,19,7,11,16,14,1,0,22,10,13,3,20,6,15,8,12,9,5,24,4,17,2
226;220;7115;1041;14,24,5,6,15,4,23,18,12,8,9,17,16,3,2,1,22,19,7,11,10,13,21,0,20
227;245;6366;985;2,16,19,8,12,18,1,4,6,15,14,21,3,17,22,10,23,11,20,9,7,5,24,13,0
228;235;5690;882;24,3,6,13,5,23,8,14,18,0,12,22,11,9,21,1,15,19,7,4,10,16,17,2,20
229;216;5812;982;20,14,1,8,12,21,19,23,6,18,16,7,3,10,22,15,17,2,5,13,0,11,4,9,24
230;215;3463;603;5,9,16,0,22,23,4,3,21,11,24,14,10,13,18,1,20,19,7,2,15,17,8,6,12
231;216;4087;660;20,11,15,5,7,4,0,23,1,9,13,2,24,10,17,12,8,6,22,14,19,16,3,21,18
232;214;5230;817;24,6,23,5,22,11,12,3,21,0,8,10,13,9,20,1,15,19,7,16,18,14,4,17,2
233;232;4157;673;14,18,22,8,12,23,13,3,6,20,21,0,10,16,11,1,15,19,7,9,5,24,4,17,2
234;281;12791;2208;14,4,12,23,0,16,2,3,11,20,17,8,10,13,6,1,22,19,7,21,18,15,24,9,5
235;196;2577;514;15,4,5,8,12,14,24,17,6,3,9,18,16,2,19,1,21,22,7,10,20,23,13,11,0
